"DATE","YEARMODA","Weather_Station","Year","Month","Day","JDay","Tmin","Tmax","Tmin_source","Tmax_source","no_Tmin","no_Tmax"
2014-06-10 12:00:00,20140610,"Quillota",2014,6,10,161,4,22,NA,NA,FALSE,FALSE
2014-06-11 12:00:00,20140611,"Quillota",2014,6,11,162,0.8,15.2,NA,NA,FALSE,FALSE
2014-06-12 12:00:00,20140612,"Quillota",2014,6,12,163,10.4,12,NA,NA,FALSE,FALSE
2014-06-13 12:00:00,20140613,"Quillota",2014,6,13,164,0,17,NA,NA,FALSE,FALSE
2014-06-14 12:00:00,20140614,"Quillota",2014,6,14,165,3,19.2,NA,NA,FALSE,FALSE
2014-06-15 12:00:00,20140615,"Quillota",2014,6,15,166,3,23.2,NA,NA,FALSE,FALSE
2014-06-16 12:00:00,20140616,"Quillota",2014,6,16,167,4,27.2,NA,NA,FALSE,FALSE
2014-06-17 12:00:00,20140617,"Quillota",2014,6,17,168,4,28.8,NA,NA,FALSE,FALSE
2014-06-18 12:00:00,20140618,"Quillota",2014,6,18,169,3,12.4,NA,NA,FALSE,FALSE
2014-06-19 12:00:00,20140619,"Quillota",2014,6,19,170,8,14.4,NA,NA,FALSE,FALSE
2014-06-20 12:00:00,20140620,"Quillota",2014,6,20,171,8,14,NA,NA,FALSE,FALSE
2014-06-21 12:00:00,20140621,"Quillota",2014,6,21,172,10,15.2,NA,NA,FALSE,FALSE
2014-06-22 12:00:00,20140622,"Quillota",2014,6,22,173,3,19.4,NA,NA,FALSE,FALSE
2014-06-23 12:00:00,20140623,"Quillota",2014,6,23,174,1,21.2,NA,NA,FALSE,FALSE
2014-06-24 12:00:00,20140624,"Quillota",2014,6,24,175,2,12.8,NA,NA,FALSE,FALSE
2014-06-25 12:00:00,20140625,"Quillota",2014,6,25,176,8,13.2,NA,NA,FALSE,FALSE
2014-06-26 12:00:00,20140626,"Quillota",2014,6,26,177,3,15,NA,NA,FALSE,FALSE
2014-06-27 12:00:00,20140627,"Quillota",2014,6,27,178,0,18.4,NA,NA,FALSE,FALSE
2014-06-28 12:00:00,20140628,"Quillota",2014,6,28,179,1,14.8,NA,NA,FALSE,FALSE
2014-06-29 12:00:00,20140629,"Quillota",2014,6,29,180,-0.2,17.8,NA,NA,FALSE,FALSE
2014-06-30 12:00:00,20140630,"Quillota",2014,6,30,181,0.7,11.6,NA,NA,FALSE,FALSE
2014-07-01 12:00:00,20140701,"Quillota",2014,7,1,182,3,15.2,NA,NA,FALSE,FALSE
2014-07-02 12:00:00,20140702,"Quillota",2014,7,2,183,4.8,16.8,NA,NA,FALSE,FALSE
2014-07-03 12:00:00,20140703,"Quillota",2014,7,3,184,4,16,NA,NA,FALSE,FALSE
2014-07-04 12:00:00,20140704,"Quillota",2014,7,4,185,4,14.2,NA,NA,FALSE,FALSE
2014-07-05 12:00:00,20140705,"Quillota",2014,7,5,186,7,16,NA,NA,FALSE,FALSE
2014-07-06 12:00:00,20140706,"Quillota",2014,7,6,187,2,20.2,NA,NA,FALSE,FALSE
2014-07-07 12:00:00,20140707,"Quillota",2014,7,7,188,2.88,25.2,NA,NA,FALSE,FALSE
2014-07-08 12:00:00,20140708,"Quillota",2014,7,8,189,1,17.2,NA,NA,FALSE,FALSE
2014-07-09 12:00:00,20140709,"Quillota",2014,7,9,190,6,16.2,NA,NA,FALSE,FALSE
2014-07-10 12:00:00,20140710,"Quillota",2014,7,10,191,7.5,11.2,NA,NA,FALSE,FALSE
2014-07-11 12:00:00,20140711,"Quillota",2014,7,11,192,8,13.8,NA,NA,FALSE,FALSE
2014-07-12 12:00:00,20140712,"Quillota",2014,7,12,193,2,19.6,NA,NA,FALSE,FALSE
2014-07-13 12:00:00,20140713,"Quillota",2014,7,13,194,2.38,16.2,NA,NA,FALSE,FALSE
2014-07-14 12:00:00,20140714,"Quillota",2014,7,14,195,2.95,13.2,NA,NA,FALSE,FALSE
2014-07-15 12:00:00,20140715,"Quillota",2014,7,15,196,4,17.6,NA,NA,FALSE,FALSE
2014-07-16 12:00:00,20140716,"Quillota",2014,7,16,197,7,18,NA,NA,FALSE,FALSE
2014-07-17 12:00:00,20140717,"Quillota",2014,7,17,198,5.15,24,NA,NA,FALSE,FALSE
2014-07-18 12:00:00,20140718,"Quillota",2014,7,18,199,4,30.6,NA,NA,FALSE,FALSE
2014-07-19 12:00:00,20140719,"Quillota",2014,7,19,200,5,13.2,NA,NA,FALSE,FALSE
2014-07-20 12:00:00,20140720,"Quillota",2014,7,20,201,10,12.3,NA,NA,FALSE,FALSE
2014-07-21 12:00:00,20140721,"Quillota",2014,7,21,202,7,14.6,NA,NA,FALSE,FALSE
2014-07-22 12:00:00,20140722,"Quillota",2014,7,22,203,8,16.6,NA,NA,FALSE,FALSE
2014-07-23 12:00:00,20140723,"Quillota",2014,7,23,204,8,16,NA,NA,FALSE,FALSE
2014-07-24 12:00:00,20140724,"Quillota",2014,7,24,205,2.74,19,NA,NA,FALSE,FALSE
2014-07-25 12:00:00,20140725,"Quillota",2014,7,25,206,4.37,19.6,NA,NA,FALSE,FALSE
2014-07-26 12:00:00,20140726,"Quillota",2014,7,26,207,2.38,15,NA,NA,FALSE,FALSE
2014-07-27 12:00:00,20140727,"Quillota",2014,7,27,208,7.4,20,NA,NA,FALSE,FALSE
2014-07-28 12:00:00,20140728,"Quillota",2014,7,28,209,7.35,18.4,NA,NA,FALSE,FALSE
2014-07-29 12:00:00,20140729,"Quillota",2014,7,29,210,8,23,NA,NA,FALSE,FALSE
2014-07-30 12:00:00,20140730,"Quillota",2014,7,30,211,8.49,18,NA,NA,FALSE,FALSE
2014-07-31 12:00:00,20140731,"Quillota",2014,7,31,212,8,17.2,NA,NA,FALSE,FALSE
2014-08-01 12:00:00,20140801,"Quillota",2014,8,1,213,4,29.2,NA,NA,FALSE,FALSE
2014-08-02 12:00:00,20140802,"Quillota",2014,8,2,214,6,19.6,NA,NA,FALSE,FALSE
2014-08-03 12:00:00,20140803,"Quillota",2014,8,3,215,7,20,NA,NA,FALSE,FALSE
2014-08-04 12:00:00,20140804,"Quillota",2014,8,4,216,3,19.8,NA,NA,FALSE,FALSE
2014-08-05 12:00:00,20140805,"Quillota",2014,8,5,217,0.2,16.6,NA,NA,FALSE,FALSE
2014-08-06 12:00:00,20140806,"Quillota",2014,8,6,218,6,18,NA,NA,FALSE,FALSE
2014-08-07 12:00:00,20140807,"Quillota",2014,8,7,219,0,23.4,NA,NA,FALSE,FALSE
2014-08-08 12:00:00,20140808,"Quillota",2014,8,8,220,2,20,NA,NA,FALSE,FALSE
2014-08-09 12:00:00,20140809,"Quillota",2014,8,9,221,4,12,NA,NA,FALSE,FALSE
2014-08-10 12:00:00,20140810,"Quillota",2014,8,10,222,8,19.4,NA,NA,FALSE,FALSE
2014-08-11 12:00:00,20140811,"Quillota",2014,8,11,223,8,19.6,NA,NA,FALSE,FALSE
2014-08-12 12:00:00,20140812,"Quillota",2014,8,12,224,2,21.8,NA,NA,FALSE,FALSE
2014-08-13 12:00:00,20140813,"Quillota",2014,8,13,225,2,28,NA,NA,FALSE,FALSE
2014-08-14 12:00:00,20140814,"Quillota",2014,8,14,226,6,14.8,NA,NA,FALSE,FALSE
2014-08-15 12:00:00,20140815,"Quillota",2014,8,15,227,6,19.6,NA,NA,FALSE,FALSE
2014-08-16 12:00:00,20140816,"Quillota",2014,8,16,228,6,28.6,NA,NA,FALSE,FALSE
2014-08-17 12:00:00,20140817,"Quillota",2014,8,17,229,5,33,NA,NA,FALSE,FALSE
2014-08-18 12:00:00,20140818,"Quillota",2014,8,18,230,6,20,NA,NA,FALSE,FALSE
2014-08-19 12:00:00,20140819,"Quillota",2014,8,19,231,11,15,NA,NA,FALSE,FALSE
2014-08-20 12:00:00,20140820,"Quillota",2014,8,20,232,11,15,NA,NA,FALSE,FALSE
2014-08-21 12:00:00,20140821,"Quillota",2014,8,21,233,10,17.4,NA,NA,FALSE,FALSE
2014-08-22 12:00:00,20140822,"Quillota",2014,8,22,234,4,13.2,NA,NA,FALSE,FALSE
2014-08-23 12:00:00,20140823,"Quillota",2014,8,23,235,8,13.6,NA,NA,FALSE,FALSE
2014-08-24 12:00:00,20140824,"Quillota",2014,8,24,236,0.7,15.8,NA,NA,FALSE,FALSE
2014-08-25 12:00:00,20140825,"Quillota",2014,8,25,237,2,23.2,NA,NA,FALSE,FALSE
2014-08-26 12:00:00,20140826,"Quillota",2014,8,26,238,2,19.8,NA,NA,FALSE,FALSE
2014-08-27 12:00:00,20140827,"Quillota",2014,8,27,239,10,15.6,NA,NA,FALSE,FALSE
2014-08-28 12:00:00,20140828,"Quillota",2014,8,28,240,5,17.8,NA,NA,FALSE,FALSE
2014-08-29 12:00:00,20140829,"Quillota",2014,8,29,241,6,18,NA,NA,FALSE,FALSE
2014-08-30 12:00:00,20140830,"Quillota",2014,8,30,242,10,20.2,NA,NA,FALSE,FALSE
2014-08-31 12:00:00,20140831,"Quillota",2014,8,31,243,8,16.2,NA,NA,FALSE,FALSE
2014-09-01 12:00:00,20140901,"Quillota",2014,9,1,244,12,14.6,NA,NA,FALSE,FALSE
2014-09-02 12:00:00,20140902,"Quillota",2014,9,2,245,8,15.2,NA,NA,FALSE,FALSE
2014-09-03 12:00:00,20140903,"Quillota",2014,9,3,246,10,14.8,NA,NA,FALSE,FALSE
2014-09-04 12:00:00,20140904,"Quillota",2014,9,4,247,7,17.8,NA,NA,FALSE,FALSE
2014-09-05 12:00:00,20140905,"Quillota",2014,9,5,248,10,18,NA,NA,FALSE,FALSE
2014-09-06 12:00:00,20140906,"Quillota",2014,9,6,249,2,19,NA,NA,FALSE,FALSE
2014-09-07 12:00:00,20140907,"Quillota",2014,9,7,250,3,26,NA,NA,FALSE,FALSE
2014-09-08 12:00:00,20140908,"Quillota",2014,9,8,251,7,19.8,NA,NA,FALSE,FALSE
2014-09-09 12:00:00,20140909,"Quillota",2014,9,9,252,8,14,NA,NA,FALSE,FALSE
2014-09-10 12:00:00,20140910,"Quillota",2014,9,10,253,0,19.6,NA,NA,FALSE,FALSE
2014-09-11 12:00:00,20140911,"Quillota",2014,9,11,254,2,18.6,NA,NA,FALSE,FALSE
2014-09-12 12:00:00,20140912,"Quillota",2014,9,12,255,2,17.4,NA,NA,FALSE,FALSE
2014-09-13 12:00:00,20140913,"Quillota",2014,9,13,256,10,13.6,NA,NA,FALSE,FALSE
2014-09-14 12:00:00,20140914,"Quillota",2014,9,14,257,5,26,NA,NA,FALSE,FALSE
2014-09-15 12:00:00,20140915,"Quillota",2014,9,15,258,7,27.2,NA,NA,FALSE,FALSE
2014-09-16 12:00:00,20140916,"Quillota",2014,9,16,259,8,14.2,NA,NA,FALSE,FALSE
2014-09-17 12:00:00,20140917,"Quillota",2014,9,17,260,10,15.8,NA,NA,FALSE,FALSE
2014-09-18 12:00:00,20140918,"Quillota",2014,9,18,261,6,17.6,NA,NA,FALSE,FALSE
2014-09-19 12:00:00,20140919,"Quillota",2014,9,19,262,6,22,NA,NA,FALSE,FALSE
2014-09-20 12:00:00,20140920,"Quillota",2014,9,20,263,5,26.2,NA,NA,FALSE,FALSE
2014-09-21 12:00:00,20140921,"Quillota",2014,9,21,264,8,16.8,NA,NA,FALSE,FALSE
2014-09-22 12:00:00,20140922,"Quillota",2014,9,22,265,10,17.4,NA,NA,FALSE,FALSE
2014-09-23 12:00:00,20140923,"Quillota",2014,9,23,266,6,18,NA,NA,FALSE,FALSE
2014-09-24 12:00:00,20140924,"Quillota",2014,9,24,267,5,19,NA,NA,FALSE,FALSE
2014-09-25 12:00:00,20140925,"Quillota",2014,9,25,268,5,20,NA,NA,FALSE,FALSE
2014-09-26 12:00:00,20140926,"Quillota",2014,9,26,269,5,21.6,NA,NA,FALSE,FALSE
2014-09-27 12:00:00,20140927,"Quillota",2014,9,27,270,6,20,NA,NA,FALSE,FALSE
2014-09-28 12:00:00,20140928,"Quillota",2014,9,28,271,6,23,NA,NA,FALSE,FALSE
2014-09-29 12:00:00,20140929,"Quillota",2014,9,29,272,10,21.6,NA,NA,FALSE,FALSE
2014-09-30 12:00:00,20140930,"Quillota",2014,9,30,273,12,25,NA,NA,FALSE,FALSE
2014-10-01 12:00:00,20141001,"Quillota",2014,10,1,274,2,22.4,NA,NA,FALSE,FALSE
2014-10-02 12:00:00,20141002,"Quillota",2014,10,2,275,2,18.6,NA,NA,FALSE,FALSE
2014-10-03 12:00:00,20141003,"Quillota",2014,10,3,276,5,22.08,NA,NA,FALSE,FALSE
2014-10-04 12:00:00,20141004,"Quillota",2014,10,4,277,2,24.18,NA,NA,FALSE,FALSE
2014-10-05 12:00:00,20141005,"Quillota",2014,10,5,278,4,29.2,NA,NA,FALSE,FALSE
2014-10-06 12:00:00,20141006,"Quillota",2014,10,6,279,5,18.2,NA,NA,FALSE,FALSE
2014-10-07 12:00:00,20141007,"Quillota",2014,10,7,280,10,23.2,NA,NA,FALSE,FALSE
2014-10-08 12:00:00,20141008,"Quillota",2014,10,8,281,6,21.6,NA,NA,FALSE,FALSE
2014-10-09 12:00:00,20141009,"Quillota",2014,10,9,282,4,22.48,NA,NA,FALSE,FALSE
2014-10-10 12:00:00,20141010,"Quillota",2014,10,10,283,3,26.2,NA,NA,FALSE,FALSE
2014-10-11 12:00:00,20141011,"Quillota",2014,10,11,284,3,26.4,NA,NA,FALSE,FALSE
2014-10-12 12:00:00,20141012,"Quillota",2014,10,12,285,6,21.2,NA,NA,FALSE,FALSE
2014-10-13 12:00:00,20141013,"Quillota",2014,10,13,286,7,21.8,NA,NA,FALSE,FALSE
2014-10-14 12:00:00,20141014,"Quillota",2014,10,14,287,6,24.2,NA,NA,FALSE,FALSE
2014-10-15 12:00:00,20141015,"Quillota",2014,10,15,288,5,22.4,NA,NA,FALSE,FALSE
2014-10-16 12:00:00,20141016,"Quillota",2014,10,16,289,11,21,NA,NA,FALSE,FALSE
2014-10-17 12:00:00,20141017,"Quillota",2014,10,17,290,10,22.4,NA,NA,FALSE,FALSE
2014-10-18 12:00:00,20141018,"Quillota",2014,10,18,291,10,22.4,NA,NA,FALSE,FALSE
2014-10-19 12:00:00,20141019,"Quillota",2014,10,19,292,10,23.33,NA,NA,FALSE,FALSE
2014-10-20 12:00:00,20141020,"Quillota",2014,10,20,293,4,27.08,NA,NA,FALSE,FALSE
2014-10-21 12:00:00,20141021,"Quillota",2014,10,21,294,11,25.2,NA,NA,FALSE,FALSE
2014-10-22 12:00:00,20141022,"Quillota",2014,10,22,295,8,23.53,NA,NA,FALSE,FALSE
2014-10-23 12:00:00,20141023,"Quillota",2014,10,23,296,5,23.4,NA,NA,FALSE,FALSE
2014-10-24 12:00:00,20141024,"Quillota",2014,10,24,297,8,27.27,NA,NA,FALSE,FALSE
2014-10-25 12:00:00,20141025,"Quillota",2014,10,25,298,9,21.62,NA,NA,FALSE,FALSE
2014-10-26 12:00:00,20141026,"Quillota",2014,10,26,299,4,20.83,NA,NA,FALSE,FALSE
2014-10-27 12:00:00,20141027,"Quillota",2014,10,27,300,6,24,NA,NA,FALSE,FALSE
2014-10-28 12:00:00,20141028,"Quillota",2014,10,28,301,12,22.34,NA,NA,FALSE,FALSE
2014-10-29 12:00:00,20141029,"Quillota",2014,10,29,302,9,21.2,NA,NA,FALSE,FALSE
2014-10-30 12:00:00,20141030,"Quillota",2014,10,30,303,10,21.42,NA,NA,FALSE,FALSE
2014-10-31 12:00:00,20141031,"Quillota",2014,10,31,304,11,18.2,NA,NA,FALSE,FALSE
2014-11-01 12:00:00,20141101,"Quillota",2014,11,1,305,5,23.6,NA,NA,FALSE,FALSE
2014-11-02 12:00:00,20141102,"Quillota",2014,11,2,306,4,23.2,NA,NA,FALSE,FALSE
2014-11-03 12:00:00,20141103,"Quillota",2014,11,3,307,4,26.6,NA,NA,FALSE,FALSE
2014-11-04 12:00:00,20141104,"Quillota",2014,11,4,308,6,26.6,NA,NA,FALSE,FALSE
2014-11-05 12:00:00,20141105,"Quillota",2014,11,5,309,4,24,NA,NA,FALSE,FALSE
2014-11-06 12:00:00,20141106,"Quillota",2014,11,6,310,3,27.8,NA,NA,FALSE,FALSE
2014-11-07 12:00:00,20141107,"Quillota",2014,11,7,311,6,30.6,NA,NA,FALSE,FALSE
2014-11-08 12:00:00,20141108,"Quillota",2014,11,8,312,6,27,NA,NA,FALSE,FALSE
2014-11-09 12:00:00,20141109,"Quillota",2014,11,9,313,7,23.8,NA,NA,FALSE,FALSE
2014-11-10 12:00:00,20141110,"Quillota",2014,11,10,314,10,22.6,NA,NA,FALSE,FALSE
2014-11-11 12:00:00,20141111,"Quillota",2014,11,11,315,7,25.8,NA,NA,FALSE,FALSE
2014-11-12 12:00:00,20141112,"Quillota",2014,11,12,316,7,29,NA,NA,FALSE,FALSE
2014-11-13 12:00:00,20141113,"Quillota",2014,11,13,317,6,32.6,NA,NA,FALSE,FALSE
2014-11-14 12:00:00,20141114,"Quillota",2014,11,14,318,6,24.6,NA,NA,FALSE,FALSE
2014-11-15 12:00:00,20141115,"Quillota",2014,11,15,319,10,24.6,NA,NA,FALSE,FALSE
2014-11-16 12:00:00,20141116,"Quillota",2014,11,16,320,12,22.4,NA,NA,FALSE,FALSE
2014-11-17 12:00:00,20141117,"Quillota",2014,11,17,321,12,14.2,NA,NA,FALSE,FALSE
2014-11-18 12:00:00,20141118,"Quillota",2014,11,18,322,12,19.6,NA,NA,FALSE,FALSE
2014-11-19 12:00:00,20141119,"Quillota",2014,11,19,323,12,25.2,NA,NA,FALSE,FALSE
2014-11-20 12:00:00,20141120,"Quillota",2014,11,20,324,6,22,NA,NA,FALSE,FALSE
2014-11-21 12:00:00,20141121,"Quillota",2014,11,21,325,5,26.4,NA,NA,FALSE,FALSE
2014-11-22 12:00:00,20141122,"Quillota",2014,11,22,326,5,25,NA,NA,FALSE,FALSE
2014-11-23 12:00:00,20141123,"Quillota",2014,11,23,327,5,24.6,NA,NA,FALSE,FALSE
2014-11-24 12:00:00,20141124,"Quillota",2014,11,24,328,10,23.8,NA,NA,FALSE,FALSE
2014-11-25 12:00:00,20141125,"Quillota",2014,11,25,329,8,24.6,NA,NA,FALSE,FALSE
2014-11-26 12:00:00,20141126,"Quillota",2014,11,26,330,4.8,28.4,NA,NA,FALSE,FALSE
2014-11-27 12:00:00,20141127,"Quillota",2014,11,27,331,8,23.8,NA,NA,FALSE,FALSE
2014-11-28 12:00:00,20141128,"Quillota",2014,11,28,332,7,24.8,NA,NA,FALSE,FALSE
2014-11-29 12:00:00,20141129,"Quillota",2014,11,29,333,10,18.4,NA,NA,FALSE,FALSE
2014-11-30 12:00:00,20141130,"Quillota",2014,11,30,334,5,24.8,NA,NA,FALSE,FALSE
2014-12-01 12:00:00,20141201,"Quillota",2014,12,1,335,6,31,NA,NA,FALSE,FALSE
2014-12-02 12:00:00,20141202,"Quillota",2014,12,2,336,6,26.4,NA,NA,FALSE,FALSE
2014-12-03 12:00:00,20141203,"Quillota",2014,12,3,337,8,27.6,NA,NA,FALSE,FALSE
2014-12-04 12:00:00,20141204,"Quillota",2014,12,4,338,11,20.8,NA,NA,FALSE,FALSE
2014-12-05 12:00:00,20141205,"Quillota",2014,12,5,339,11,21.8,NA,NA,FALSE,FALSE
2014-12-06 12:00:00,20141206,"Quillota",2014,12,6,340,12,26.8,NA,NA,FALSE,FALSE
2014-12-07 12:00:00,20141207,"Quillota",2014,12,7,341,8,31.6,NA,NA,FALSE,FALSE
2014-12-08 12:00:00,20141208,"Quillota",2014,12,8,342,8,24.8,NA,NA,FALSE,FALSE
2014-12-09 12:00:00,20141209,"Quillota",2014,12,9,343,14,20.6,NA,NA,FALSE,FALSE
2014-12-10 12:00:00,20141210,"Quillota",2014,12,10,344,12,24,NA,NA,FALSE,FALSE
2014-12-11 12:00:00,20141211,"Quillota",2014,12,11,345,8,26.4,NA,NA,FALSE,FALSE
2014-12-12 12:00:00,20141212,"Quillota",2014,12,12,346,8,26.8,NA,NA,FALSE,FALSE
2014-12-13 12:00:00,20141213,"Quillota",2014,12,13,347,6,24.2,NA,NA,FALSE,FALSE
2014-12-14 12:00:00,20141214,"Quillota",2014,12,14,348,10,23.8,NA,NA,FALSE,FALSE
2014-12-15 12:00:00,20141215,"Quillota",2014,12,15,349,8,27.6,NA,NA,FALSE,FALSE
2014-12-16 12:00:00,20141216,"Quillota",2014,12,16,350,6,25.6,NA,NA,FALSE,FALSE
2014-12-17 12:00:00,20141217,"Quillota",2014,12,17,351,12,27.2,NA,NA,FALSE,FALSE
2014-12-18 12:00:00,20141218,"Quillota",2014,12,18,352,7,27.8,NA,NA,FALSE,FALSE
2014-12-19 12:00:00,20141219,"Quillota",2014,12,19,353,8,23.6,NA,NA,FALSE,FALSE
2014-12-20 12:00:00,20141220,"Quillota",2014,12,20,354,7,21.4,NA,NA,FALSE,FALSE
2014-12-21 12:00:00,20141221,"Quillota",2014,12,21,355,11.2,24.6,NA,NA,FALSE,FALSE
2014-12-22 12:00:00,20141222,"Quillota",2014,12,22,356,4,31.2,NA,NA,FALSE,FALSE
2014-12-23 12:00:00,20141223,"Quillota",2014,12,23,357,5,30.4,NA,NA,FALSE,FALSE
2014-12-24 12:00:00,20141224,"Quillota",2014,12,24,358,7.9,26.4,NA,NA,FALSE,FALSE
2014-12-25 12:00:00,20141225,"Quillota",2014,12,25,359,7,26.2,NA,NA,FALSE,FALSE
2014-12-26 12:00:00,20141226,"Quillota",2014,12,26,360,8,27,NA,NA,FALSE,FALSE
2014-12-27 12:00:00,20141227,"Quillota",2014,12,27,361,7,27.6,NA,NA,FALSE,FALSE
2014-12-28 12:00:00,20141228,"Quillota",2014,12,28,362,8,27.6,NA,NA,FALSE,FALSE
2014-12-29 12:00:00,20141229,"Quillota",2014,12,29,363,10,24.8,NA,NA,FALSE,FALSE
2014-12-30 12:00:00,20141230,"Quillota",2014,12,30,364,10,25.6,NA,NA,FALSE,FALSE
2014-12-31 12:00:00,20141231,"Quillota",2014,12,31,365,10,29.8,NA,NA,FALSE,FALSE
2015-01-01 12:00:00,20150101,"Quillota",2015,1,1,1,8,31.6,NA,NA,FALSE,FALSE
2015-01-02 12:00:00,20150102,"Quillota",2015,1,2,2,8,28.6,NA,NA,FALSE,FALSE
2015-01-03 12:00:00,20150103,"Quillota",2015,1,3,3,8,26.4,NA,NA,FALSE,FALSE
2015-01-04 12:00:00,20150104,"Quillota",2015,1,4,4,10,25.8,NA,NA,FALSE,FALSE
2015-01-05 12:00:00,20150105,"Quillota",2015,1,5,5,13,25,NA,NA,FALSE,FALSE
2015-01-06 12:00:00,20150106,"Quillota",2015,1,6,6,13,23.6,NA,NA,FALSE,FALSE
2015-01-07 12:00:00,20150107,"Quillota",2015,1,7,7,5,25,NA,NA,FALSE,FALSE
2015-01-08 12:00:00,20150108,"Quillota",2015,1,8,8,8,33.8,NA,NA,FALSE,FALSE
2015-01-09 12:00:00,20150109,"Quillota",2015,1,9,9,10,30,NA,NA,FALSE,FALSE
2015-01-10 12:00:00,20150110,"Quillota",2015,1,10,10,12,26.4,NA,NA,FALSE,FALSE
2015-01-11 12:00:00,20150111,"Quillota",2015,1,11,11,11,26.2,NA,NA,FALSE,FALSE
2015-01-12 12:00:00,20150112,"Quillota",2015,1,12,12,12,25.6,NA,NA,FALSE,FALSE
2015-01-13 12:00:00,20150113,"Quillota",2015,1,13,13,12,26.2,NA,NA,FALSE,FALSE
2015-01-14 12:00:00,20150114,"Quillota",2015,1,14,14,8,27.2,NA,NA,FALSE,FALSE
2015-01-15 12:00:00,20150115,"Quillota",2015,1,15,15,14,27,NA,NA,FALSE,FALSE
2015-01-16 12:00:00,20150116,"Quillota",2015,1,16,16,14,25.4,NA,NA,FALSE,FALSE
2015-01-17 12:00:00,20150117,"Quillota",2015,1,17,17,8,23,NA,NA,FALSE,FALSE
2015-01-18 12:00:00,20150118,"Quillota",2015,1,18,18,15,21.6,NA,NA,FALSE,FALSE
2015-01-19 12:00:00,20150119,"Quillota",2015,1,19,19,15,21.2,NA,NA,FALSE,FALSE
2015-01-20 12:00:00,20150120,"Quillota",2015,1,20,20,12,27.4,NA,NA,FALSE,FALSE
2015-01-21 12:00:00,20150121,"Quillota",2015,1,21,21,12,24.6,NA,NA,FALSE,FALSE
2015-01-22 12:00:00,20150122,"Quillota",2015,1,22,22,15,26.8,NA,NA,FALSE,FALSE
2015-01-23 12:00:00,20150123,"Quillota",2015,1,23,23,8,27.6,NA,NA,FALSE,FALSE
2015-01-24 12:00:00,20150124,"Quillota",2015,1,24,24,8,28.2,NA,NA,FALSE,FALSE
2015-01-25 12:00:00,20150125,"Quillota",2015,1,25,25,10,28,NA,NA,FALSE,FALSE
2015-01-26 12:00:00,20150126,"Quillota",2015,1,26,26,13,29.8,NA,NA,FALSE,FALSE
2015-01-27 12:00:00,20150127,"Quillota",2015,1,27,27,10,26.6,NA,NA,FALSE,FALSE
2015-01-28 12:00:00,20150128,"Quillota",2015,1,28,28,7.24,28.4,NA,NA,FALSE,FALSE
2015-01-29 12:00:00,20150129,"Quillota",2015,1,29,29,10,27.8,NA,NA,FALSE,FALSE
2015-01-30 12:00:00,20150130,"Quillota",2015,1,30,30,10,25.6,NA,NA,FALSE,FALSE
2015-01-31 12:00:00,20150131,"Quillota",2015,1,31,31,8,27,NA,NA,FALSE,FALSE
2015-02-01 12:00:00,20150201,"Quillota",2015,2,1,32,8,25.3617536786938,NA,"daily_records1",FALSE,FALSE
2015-02-02 12:00:00,20150202,"Quillota",2015,2,2,33,10.6,26.8,NA,NA,FALSE,FALSE
2015-02-03 12:00:00,20150203,"Quillota",2015,2,3,34,8,28.4,NA,NA,FALSE,FALSE
2015-02-04 12:00:00,20150204,"Quillota",2015,2,4,35,8.6,26.4,NA,NA,FALSE,FALSE
2015-02-05 12:00:00,20150205,"Quillota",2015,2,5,36,8,25.6,NA,NA,FALSE,FALSE
2015-02-06 12:00:00,20150206,"Quillota",2015,2,6,37,8,29,NA,NA,FALSE,FALSE
2015-02-07 12:00:00,20150207,"Quillota",2015,2,7,38,8,27,NA,NA,FALSE,FALSE
2015-02-08 12:00:00,20150208,"Quillota",2015,2,8,39,12,26.2,NA,NA,FALSE,FALSE
2015-02-09 12:00:00,20150209,"Quillota",2015,2,9,40,8,27.2,NA,NA,FALSE,FALSE
2015-02-10 12:00:00,20150210,"Quillota",2015,2,10,41,10,30,NA,NA,FALSE,FALSE
2015-02-11 12:00:00,20150211,"Quillota",2015,2,11,42,10,30.4,NA,NA,FALSE,FALSE
2015-02-12 12:00:00,20150212,"Quillota",2015,2,12,43,10,33.8,NA,NA,FALSE,FALSE
2015-02-13 12:00:00,20150213,"Quillota",2015,2,13,44,10,30,NA,NA,FALSE,FALSE
2015-02-14 12:00:00,20150214,"Quillota",2015,2,14,45,10,25.4,NA,NA,FALSE,FALSE
2015-02-15 12:00:00,20150215,"Quillota",2015,2,15,46,8,24.2,NA,NA,FALSE,FALSE
2015-02-16 12:00:00,20150216,"Quillota",2015,2,16,47,12,24.4,NA,NA,FALSE,FALSE
2015-02-17 12:00:00,20150217,"Quillota",2015,2,17,48,11,24.8,NA,NA,FALSE,FALSE
2015-02-18 12:00:00,20150218,"Quillota",2015,2,18,49,7,27.6,NA,NA,FALSE,FALSE
2015-02-19 12:00:00,20150219,"Quillota",2015,2,19,50,6,25.6,NA,NA,FALSE,FALSE
2015-02-20 12:00:00,20150220,"Quillota",2015,2,20,51,10,23.6,NA,NA,FALSE,FALSE
2015-02-21 12:00:00,20150221,"Quillota",2015,2,21,52,12,27.2,NA,NA,FALSE,FALSE
2015-02-22 12:00:00,20150222,"Quillota",2015,2,22,53,8,26.2,NA,NA,FALSE,FALSE
2015-02-23 12:00:00,20150223,"Quillota",2015,2,23,54,6,27.8,NA,NA,FALSE,FALSE
